Date,2020-12-28 14:15:17
Filename,STFCB-20200928-0105-0109_20201228_141104_002.dat
Data Label,정상
Label No,00
Motor Spec,L-CAHU-01R,1750,11,22,
Period,1SEC
Sample Rate,2000
RMS,16.69838,16.85354,14.71247,
Data Length,2000,
0,3.923828125,-22.7822265625,13.0927734375,
0.0005,9.5693359375,-24.744140625,9.12890625,
0.001,13.1728515625,-23.6630859375,4.404296875,
0.0015,16.5361328125,-24.34375,1.76171875,
0.002,19.0986328125,-22.4619140625,-2.40234375,
0.0025,21.94140625,-20.6201171875,-6.5263671875,
0.003,22.982421875,-17.6572265625,-9.8896484375,
0.0035,23.9033203125,-13.453125,-13.93359375,
0.004,23.1826171875,-9.76953125,-15.8955078125,
0.0045,22.58203125,-5.525390625,-18.2578125,
0.005,20.7001953125,-1.8017578125,-18.978515625,
0.0055,18.9384765625,3.1630859375,-20.8603515625,
0.006,15.21484375,8.48828125,-21.4208984375,
0.0065,10.2900390625,13.1328125,-20.259765625,
0.007,7.84765625,16.0556640625,-20.01953125,
0.0075,2.322265625,19.298828125,-17.0166015625,
0.008,-2.08203125,21.62109375,-14.4140625,
0.0085,-6.40625,23.302734375,-11.291015625,
0.009,-12.0517578125,24.984375,-7.0869140625,
0.0095,-15.2548828125,23.5029296875,-2.5224609375,
0.01,-18.578125,23.8232421875,0.48046875,
0.0105,-20.8203125,21.380859375,4.7646484375,
0.011,-23.462890625,19.37890625,8.6484375,
0.0115,-23.7431640625,15.455078125,12.01171875,
0.012,-24.3037109375,11.0107421875,15.8154296875,
0.0125,-23.5830078125,7.8076171875,17.3369140625,
0.013,-22.4619140625,3.1630859375,19.5791015625,
0.0135,-20.259765625,-1.041015625,20.33984375,
0.014,-18.337890625,-5.6455078125,21.8212890625,
0.0145,-14.1337890625,-11.05078125,21.9814453125,
0.015,-9.2490234375,-15.0947265625,20.3798828125,
0.0155,-6.6064453125,-17.9375,19.8193359375,
0.016,-0.9609375,-20.740234375,16.3759765625,
0.0165,3.443359375,-23.142578125,13.8935546875,
0.017,7.84765625,-24.0234375,9.9697265625,
0.0175,12.892578125,-25.3046875,6.0859375,
0.018,15.8154296875,-24.0234375,1.9619140625,
0.0185,19.21875,-23.5830078125,-1.6015625,
0.019,21.1806640625,-21.140625,-5.6455078125,
0.0195,23.54296875,-19.21875,-9.208984375,
0.02,23.54296875,-14.7744140625,-12.7724609375,
0.0205,23.5830078125,-10.330078125,-16.015625,
0.021,23.302734375,-7.6474609375,-17.3369140625,
0.0215,21.380859375,-2.482421875,-19.2587890625,
0.022,19.3388671875,1.7216796875,-20.2197265625,
0.0225,16.65625,6.326171875,-21.0205078125,
0.023,12.65234375,11.5712890625,-21.30078125,
0.0235,7.84765625,15.134765625,-19.37890625,
0.024,4.9248046875,18.0576171875,-18.578125,
0.0245,-0.4404296875,20.4599609375,-15.1748046875,
0.025,-4.8447265625,23.1826171875,-12.8525390625,
0.0255,-9.4892578125,23.3427734375,-8.16796875,
0.026,-14.09375,24.423828125,-4.5244140625,
0.0265,-16.81640625,23.54296875,-1.0009765625,
0.027,-20.1396484375,22.341796875,3.1630859375,
0.0275,-21.8212890625,19.859375,6.8466796875,
0.028,-23.943359375,17.45703125,10.5302734375,
0.0285,-23.703125,12.8525390625,13.9736328125,
0.029,-23.4228515625,8.568359375,16.896484375,
0.0295,-23.2626953125,5.9658203125,18.2177734375,
0.03,-21.0205078125,0.48046875,20.1796875,
0.0305,-19.2587890625,-3.68359375,21.30078125,
0.031,-15.455078125,-8.6884765625,21.4609375,
0.0315,-11.8515625,-13.4130859375,21.62109375,
0.032,-7.20703125,-16.6962890625,19.619140625,
0.0325,-3.5634765625,-19.5791015625,18.09765625,
0.033,1.8017578125,-21.9013671875,14.654296875,
0.0335,6.3662109375,-24.5439453125,12.171875,
0.034,10.970703125,-24.103515625,7.0068359375,
0.0345,15.0146484375,-24.82421875,3.603515625,
0.035,17.77734375,-23.9033203125,0.1201171875,
0.0355,20.900390625,-22.3818359375,-4.244140625,
0.036,22.5419921875,-19.7392578125,-7.8876953125,
0.0365,24.0634765625,-16.416015625,-11.771484375,
0.037,23.6630859375,-12.0517578125,-14.734375,
0.0375,23.1025390625,-7.84765625,-17.1767578125,
0.038,22.421875,-4.9248046875,-18.337890625,
0.0385,20.01953125,0.6005859375,-20.1396484375,
0.039,17.9775390625,5.125,-21.4609375,
0.0395,13.1328125,10.2099609375,-20.66015625,
0.04,9.9296875,14.2138671875,-20.7001953125,
0.0405,5.5654296875,17.3369140625,-18.6982421875,
0.041,1.2412109375,20.1796875,-16.5361328125,
0.0415,-3.5634765625,22.0615234375,-13.1728515625,
0.042,-8.6484375,24.4638671875,-10.1298828125,
0.0425,-12.8125,23.7431640625,-5.125,
0.043,-16.49609375,24.0234375,-1.8017578125,
0.0435,-18.7783203125,22.90234375,1.4814453125,
0.044,-21.6611328125,20.98046875,5.765625,
0.0445,-23.22265625,18.2177734375,9.4892578125,
0.045,-23.9033203125,14.09375,13.2529296875,
0.0455,-23.86328125,10.41015625,15.8955078125,
0.046,-23.0224609375,6.0458984375,18.177734375,
0.0465,-21.94140625,2.8427734375,19.21875,
0.047,-19.7392578125,-2.162109375,20.66015625,
0.0475,-17.3369140625,-7.287109375,22.1416015625,
0.048,-12.1318359375,-11.931640625,20.740234375,
0.0485,-9.2890625,-15.53515625,20.7802734375,
0.049,-4.884765625,-18.337890625,18.498046875,
0.0495,0,-21.2607421875,15.9755859375,
0.05,4.083984375,-22.822265625,12.9326171875,
0.0505,9.609375,-24.82421875,9.048828125,
0.051,13.1728515625,-24.103515625,4.7646484375,
0.0515,16.9365234375,-24.1435546875,1.12109375,
0.052,19.0185546875,-22.90234375,-2.08203125,
0.0525,21.861328125,-20.7001953125,-6.4462890625,
0.053,23.302734375,-17.7373046875,-10.08984375,
0.0535,23.302734375,-13.0927734375,-13.6533203125,
